Country or Area,Year,Value,Value Footnotes
Sudan,2007,45456460335,
Sudan,2008,53621081451,2
Sudan,2009,52645594562,
Sudan,2010,64791706914,
Sudan,2011,64053368930,
Sudan,2012,58768800833,
Suriname,1960,93850000,
Suriname,1961,98400000,
Suriname,1962,103500000,
Suriname,1963,110000000,
Suriname,1964,120850000,
Suriname,1965,138650000,
Suriname,1966,171100000,
Suriname,1967,198450000,
Suriname,1968,220600000,
Suriname,1969,233450000,
Suriname,1970,247150000,
Suriname,1971,270649968.8,
Suriname,1972,287600000,
Suriname,1973,305300000,
Suriname,1974,368600000,
Suriname,1975,465000000,
Suriname,1976,505500000,
Suriname,1977,641000000,
Suriname,1978,735500062.5,
Suriname,1979,783000000,
Suriname,1980,794899937.5,
Suriname,1981,889050000,
Suriname,1982,915150000,
Suriname,1983,883600000,
Suriname,1984,864150000,
Suriname,1985,873250000,
Suriname,1986,891000000,
Suriname,1987,979850000,
Suriname,1988,1160900000,
Suriname,1989,542520000,
Suriname,1990,388300000,
Suriname,1991,448300000,
Suriname,1992,404600000,
Suriname,1993,428794117.7,
Suriname,1994,605492537.3,
Suriname,1995,693970606.3,
Suriname,1996,860630902.7,
Suriname,1997,929607520,
Suriname,1998,945000000,
Suriname,1999,885444167.4,
Suriname,2000,892164363.6,
Suriname,2001,763465570.6,
Suriname,2002,1078402128,
Suriname,2003,1271196078,
Suriname,2004,1484092538,
Suriname,2005,1793557833,
Suriname,2006,2626093294,
Suriname,2007,2936612022,
Suriname,2008,3532969035,
Suriname,2009,3875409836,
Suriname,2010,4366914555,
Suriname,2011,4304467564,
Suriname,2012,4738181820,
Swaziland,1960,35076893.58,
Swaziland,1961,43025972.81,
Swaziland,1962,45928020.45,
Swaziland,1963,54129460.77,
Swaziland,1964,64980587.63,
Swaziland,1965,70279971.92,
Swaziland,1966,76859969.29,
Swaziland,1967,74759970.13,
Swaziland,1968,79799968.11,
Swaziland,1969,105419957.9,
Swaziland,1970,112139955.2,
Swaziland,1971,136462080.9,
Swaziland,1972,146740389.9,
Swaziland,1973,221915096.2,
Swaziland,1974,264320939.6,
Swaziland,1975,288299883.9,
Swaziland,1976,272549999.8,
Swaziland,1977,304059999.7,
Swaziland,1978,340629999.7,
Swaziland,1979,412094078.2,
Swaziland,1980,542007493.7,
Swaziland,1981,571514416.3,
Swaziland,1982,537568112.6,
Swaziland,1983,555336174.6,
Swaziland,1984,494483263.1,
Swaziland,1985,361012304.7,
Swaziland,1986,449140398,
Swaziland,1987,584125980.9,
Swaziland,1988,692026592.9,
Swaziland,1989,696921395.8,
Swaziland,1990,1114694098,
Swaziland,1991,1156135727,
Swaziland,1992,1284759839,
Swaziland,1993,1357189714,
Swaziland,1994,1419294122,
Swaziland,1995,1698989471,
Swaziland,1996,1602741762,
Swaziland,1997,1716714205,
Swaziland,1998,1576908809,
Swaziland,1999,1547888454,
Swaziland,2000,1524490159,
Swaziland,2001,1349326983,
Swaziland,2002,1224220675,
Swaziland,2003,1854020496,
Swaziland,2004,2420610579,
Swaziland,2005,2584077931,
Swaziland,2006,2947922183,
Swaziland,2007,3053823329,
Swaziland,2008,3019770680,
Swaziland,2009,3161320520,
Swaziland,2010,3691050503,
Swaziland,2011,3969078027,
Swaziland,2012,3746506333,
Sweden,1960,14842870293,
Sweden,1961,16147160123,
Sweden,1962,17511477311,
Sweden,1963,18954132366,
Sweden,1964,21137242561,
Sweden,1965,23260320646,
Sweden,1966,25302033132,
Sweden,1967,27463409202,
Sweden,1968,29143383491,
Sweden,1969,31649203886,
Sweden,1970,35404198562,
Sweden,1971,38633020543,
Sweden,1972,45499328070,
Sweden,1973,55212602752,
Sweden,1974,61354687570,
Sweden,1975,77036029093,
Sweden,1976,83055625703,
Sweden,1977,87801901107,
Sweden,1978,97071815868,
Sweden,1979,1.14679E+11,
Sweden,1980,1.32064E+11,
Sweden,1981,1.20533E+11,
Sweden,1982,1.06273E+11,
Sweden,1983,97693260816,
Sweden,1984,1.01555E+11,
Sweden,1985,1.0632E+11,
Sweden,1986,1.40716E+11,
Sweden,1987,1.71515E+11,
Sweden,1988,1.93777E+11,
Sweden,1989,2.04339E+11,
Sweden,1990,2.44414E+11,
Sweden,1991,2.57765E+11,
Sweden,1992,2.6703E+11,
Sweden,1993,2.02038E+11,
Sweden,1994,2.17546E+11,
Sweden,1995,2.5368E+11,
Sweden,1996,2.76456E+11,
Sweden,1997,2.53178E+11,
Sweden,1998,2.54723E+11,
Sweden,1999,2.58814E+11,
Sweden,2000,2.4726E+11,
Sweden,2001,2.27359E+11,
Sweden,2002,2.50961E+11,
Sweden,2003,3.14713E+11,
Sweden,2004,3.6209E+11,
Sweden,2005,3.7058E+11,
Sweden,2006,3.99076E+11,
Sweden,2007,4.62513E+11,
Sweden,2008,4.86159E+11,
Sweden,2009,4.05783E+11,
Sweden,2010,4.62903E+11,
Sweden,2011,5.39278E+11,
Sweden,2012,5.25742E+11,
Switzerland,1960,9522746719,
Switzerland,1961,10712712465,
Switzerland,1962,11879982759,
Switzerland,1963,13063643796,
Switzerland,1964,14480556572,
Switzerland,1965,15346741670,
Switzerland,1966,16480058705,
Switzerland,1967,17740013179,
Switzerland,1968,18942729779,
Switzerland,1969,20524886616,
Switzerland,1980,1.12532E+11,
Switzerland,1981,1.03062E+11,
Switzerland,1982,1.05632E+11,
Switzerland,1983,1.05257E+11,
Switzerland,1984,1.00501E+11,
Switzerland,1985,1.01901E+11,
Switzerland,1986,1.46075E+11,
Switzerland,1987,1.82938E+11,
Switzerland,1988,1.97908E+11,
Switzerland,1989,1.91081E+11,
Switzerland,1990,2.44022E+11,
Switzerland,1991,2.46904E+11,
Switzerland,1992,2.57022E+11,
Switzerland,1993,2.49967E+11,
Switzerland,1994,2.76721E+11,
Switzerland,1995,3.23972E+11,
Switzerland,1996,3.12031E+11,
Switzerland,1997,2.7227E+11,
Switzerland,1998,2.78904E+11,
Switzerland,1999,2.73548E+11,
Switzerland,2000,2.56043E+11,
Switzerland,2001,2.62647E+11,
Switzerland,2002,2.86658E+11,
Switzerland,2003,3.34575E+11,
Switzerland,2004,3.74224E+11,
Switzerland,2005,3.84754E+11,
Switzerland,2006,4.05184E+11,
Switzerland,2007,4.50528E+11,
Switzerland,2008,5.24289E+11,
Switzerland,2009,5.09467E+11,
Switzerland,2010,5.52225E+11,
Switzerland,2011,6.59308E+11,
Switzerland,2012,6.32194E+11,
Syria,1960,857704420.5,
Syria,1961,945244981,
Syria,1962,1110565862,
Syria,1963,1200447418,
Syria,1964,1339494289,
Syria,1965,1472036544,
Syria,1966,1342287560,
Syria,1967,1580229793,
Syria,1968,1753746377,
Syria,1969,2245011583,
Syria,1970,2140383710,
Syria,1971,2589851698,
Syria,1972,3059682165,
Syria,1973,3239488092,
Syria,1974,5159557171,
Syria,1975,6826980768,
Syria,1976,7633528922,
Syria,1977,7696011371,
Syria,1978,9275203109,
Syria,1979,9929682189,
Syria,1980,13062421028,
Syria,1981,15518199245,
Syria,1982,16298905403,
Syria,1983,17589184546,
Syria,1984,17503082977,
Syria,1985,16403544517,
Syria,1986,13293209274,
Syria,1987,11356215714,
Syria,1988,10577042354,
Syria,1989,9853396225,
Syria,1990,12308624284,
Syria,1991,12981833333,
Syria,1992,13253565901,
Syria,1993,13695962017,
Syria,1994,10122020000,
Syria,1995,11396706587,
Syria,1996,13789560878,
Syria,1997,14505233970,
Syria,1998,15200846139,
Syria,1999,15873875969,
Syria,2000,19325894913,
Syria,2001,21099833784,
Syria,2002,21582248882,
Syria,2003,21828144686,
Syria,2004,25086930693,
Syria,2005,28858965517,
Syria,2006,33332844575,
Syria,2007,40405006007,
Syria,2008,52581913978,
Syria,2009,53934534351,
Syria,2010,59147033452,
Syria,2012,73672408036,
Tajikistan,1990,2629395066,
Tajikistan,1991,2535545389,
Tajikistan,1992,1909246641,
Tajikistan,1993,1646693875,
Tajikistan,1994,1346074461,
Tajikistan,1995,1231523105,
Tajikistan,1996,1043893063,
Tajikistan,1997,921843115.8,
Tajikistan,1998,1320126665,
Tajikistan,1999,1086567368,
Tajikistan,2000,860550294.3,
Tajikistan,2001,1080774006,
Tajikistan,2002,1221113795,
Tajikistan,2003,1554125543,
Tajikistan,2004,2076148710,
Tajikistan,2005,2312319579,
Tajikistan,2006,2830236054,
Tajikistan,2007,3719497371,
Tajikistan,2008,5161336170,
Tajikistan,2009,4978154344,
Tajikistan,2010,5641741963,
Tajikistan,2011,6522200291,
Tajikistan,2012,6986537406,
Tanzania,1988,5100405344,
Tanzania,1989,4420167589,
Tanzania,1990,4258742899,
Tanzania,1991,4956587902,
Tanzania,1992,4601413521,
Tanzania,1993,4257702021,
Tanzania,1994,4510847189,
Tanzania,1995,5255221044,
Tanzania,1996,6496195824,
Tanzania,1997,7683852497,
Tanzania,1998,9345174102,
Tanzania,1999,9697847589,
Tanzania,2000,10185786171,
Tanzania,2001,10383560998,
Tanzania,2002,10805600069,
Tanzania,2003,11659129815,
Tanzania,2004,12825801917,
Tanzania,2005,14141916592,
Tanzania,2006,14331231239,
Tanzania,2007,16825547176,
Tanzania,2008,20715086119,
Tanzania,2009,21368165400,
Tanzania,2010,22915004297,
Tanzania,2011,23874165047,
Tanzania,2012,28248844763,
Thailand,1960,2760750920,
Thailand,1961,3034037870,
Thailand,1962,3308912930,
Thailand,1963,3540403471,
Thailand,1964,3889130444,
Thailand,1965,4388937645,
Thailand,1966,5279230813,
Thailand,1967,5638461435,
Thailand,1968,6081009422,
Thailand,1969,6695336560,
Thailand,1970,7086538430,
Thailand,1971,7375000025,
Thailand,1972,8177872959,
Thailand,1973,10838593716,
Thailand,1974,13702998650,
Thailand,1975,14882770240,
Thailand,1976,16985208712,
Thailand,1977,19779312337,
Thailand,1978,24006567107,
Thailand,1979,27371650355,
Thailand,1980,32353514503,
Thailand,1981,34846038519,
Thailand,1982,36589772335,
Thailand,1983,40042798314,
Thailand,1984,41797647302,
Thailand,1985,38900711298,
Thailand,1986,43096774496,
Thailand,1987,50535445681,
Thailand,1988,61667254411,
Thailand,1989,72250747142,
Thailand,1990,85343189320,
Thailand,1991,98234713407,
Thailand,1992,1.11453E+11,
Thailand,1993,1.25011E+11,
Thailand,1994,1.44308E+11,
Thailand,1995,1.68019E+11,
Thailand,1996,1.81948E+11,
Thailand,1997,1.50891E+11,
Thailand,1998,1.1186E+11,
Thailand,1999,1.2263E+11,
Thailand,2000,1.22725E+11,
Thailand,2001,1.15536E+11,
Thailand,2002,1.26877E+11,
Thailand,2003,1.4264E+11,
Thailand,2004,1.6134E+11,
Thailand,2005,1.76352E+11,
Thailand,2006,2.07089E+11,
Thailand,2007,2.46977E+11,
Thailand,2008,2.72578E+11,
Thailand,2009,2.63711E+11,
Thailand,2010,3.18908E+11,
Thailand,2011,3.45672E+11,
Thailand,2012,3.65966E+11,
The Gambia,1966,44212088.42,
The Gambia,1967,46695008.77,
The Gambia,1968,41160065.83,
The Gambia,1969,45168072.25,
The Gambia,1970,52296083.65,
The Gambia,1971,55728655.8,
The Gambia,1972,59160575.51,
The Gambia,1973,75187768.35,
The Gambia,1974,95796033.66,
The Gambia,1975,115179737.7,
The Gambia,1976,112190820.9,
The Gambia,1977,138093125.5,
The Gambia,1978,171833061.6,
The Gambia,1979,207112675.1,
The Gambia,1980,241083133.7,
The Gambia,1981,218767700.4,
The Gambia,1982,216050529.6,
The Gambia,1983,213448602.1,
The Gambia,1984,177340913.1,
The Gambia,1985,225726357.9,
The Gambia,1986,185646984.5,
The Gambia,1987,220626480.9,
The Gambia,1988,266672204.9,
The Gambia,1989,284120333.2,
The Gambia,1990,317083688.7,
The Gambia,1991,690311097,
The Gambia,1992,714254262.5,
The Gambia,1993,755040938.5,
The Gambia,1994,746493959.2,
The Gambia,1995,785999882.1,
The Gambia,1996,848239400.9,
The Gambia,1997,803633366.4,
The Gambia,1998,840285268.9,
The Gambia,1999,814724059.8,
The Gambia,2000,782913866.1,
The Gambia,2001,687410628.6,
The Gambia,2002,578235309.8,
The Gambia,2003,487038678.2,
The Gambia,2004,578785600.7,
The Gambia,2005,624173996.3,
The Gambia,2006,655068112.3,
The Gambia,2007,798869805.1,
The Gambia,2008,965771303,
The Gambia,2009,900629373,
The Gambia,2010,951805801.4,
The Gambia,2011,898282865.9,
The Gambia,2012,917292053,
Timor-Leste,2000,316200000,
Timor-Leste,2001,277300000,
Timor-Leste,2002,284100000,
Timor-Leste,2003,297800000,
Timor-Leste,2004,309300000,
Timor-Leste,2005,454200000,
Timor-Leste,2006,445300000,
Timor-Leste,2007,525100000,
Timor-Leste,2008,665000000,
Timor-Leste,2009,788100000,
Timor-Leste,2010,875100000,
Timor-Leste,2011,1091000000,
Timor-Leste,2012,1292700000,
Togo,1960,121128072.4,
Togo,1961,126396468.7,
Togo,1962,132237468.1,
Togo,1963,143255813.5,
Togo,1964,166104078.4,
Togo,1965,187300310.2,
Togo,1966,216136231.8,
Togo,1967,231706440,
Togo,1968,241956916.8,
Togo,1969,267732472.6,
Togo,1970,253976592.1,
Togo,1971,286537570.2,
Togo,1972,335677600.3,
Togo,1973,406479936.9,
Togo,1974,560437818,
Togo,1975,617321668.3,
Togo,1976,619375148.8,
Togo,1977,777435062.8,
Togo,1978,824263986.7,
Togo,1979,891775721.1,
Togo,1980,1136409054,
Togo,1981,962347169.1,
Togo,1982,821652037.1,
Togo,1983,765746518.2,
Togo,1984,718149015.8,
Togo,1985,762359786,
Togo,1986,1060911725,
Togo,1987,1249099286,
Togo,1988,1378847400,
Togo,1989,1352949665,
Togo,1990,1628427588,
Togo,1991,1602299813,
Togo,1992,1692959106,
Togo,1993,1233496936,
Togo,1994,982624332.1,
Togo,1995,1309382817,
Togo,1996,1465448204,
Togo,1997,1498950970,
Togo,1998,1587346019,
Togo,1999,1576094485,
Togo,2000,1294250280,
Togo,2001,1332328986,
Togo,2002,1474630199,
Togo,2003,1673690390,
Togo,2004,1937074538,
Togo,2005,2115154090,
Togo,2006,2202809211,
Togo,2007,2523462649,
Togo,2008,3159544509,
Togo,2009,3163000591,
Togo,2010,3172945282,
Togo,2011,3685781120,
Togo,2012,3813834650,
Tonga,1975,32506767.9,
Tonga,1976,30036429.18,
Tonga,1977,34139376.8,
Tonga,1978,41567471.67,
Tonga,1979,44667002.01,
Tonga,1980,53260077.43,
Tonga,1981,62242013.33,
Tonga,1982,62068161.07,
Tonga,1983,60863963.96,
Tonga,1984,64248354.54,
Tonga,1985,60058663.31,
Tonga,1986,68195855.61,
Tonga,1987,81667133.45,
Tonga,1988,106657267.4,
Tonga,1989,106344855,
Tonga,1990,113563821.6,
Tonga,1991,132201141.5,
Tonga,1992,137066290.6,
Tonga,1993,138489884.4,
Tonga,1994,193775943,
Tonga,1995,202547013.9,
Tonga,1996,219583570.1,
Tonga,1997,212155124.7,
Tonga,1998,188686997.3,
Tonga,1999,194669501.6,
Tonga,2000,188623258.5,
Tonga,2001,167042880.1,
Tonga,2002,181801947,
Tonga,2003,208098551.9,
Tonga,2004,240794581.2,
Tonga,2005,264812953.8,
Tonga,2006,295998379.1,
Tonga,2007,301064027.1,
Tonga,2008,346869182.8,
Tonga,2009,318486402.9,
Tonga,2010,368782760.4,
Tonga,2011,428724301.2,
Tonga,2012,471591244.3,
Trinidad and Tobago,1960,535673224.3,
Trinidad and Tobago,1961,584964599.1,
Trinidad and Tobago,1962,619322827.4,
Trinidad and Tobago,1963,678239308.7,
Trinidad and Tobago,1964,711897538.8,
Trinidad and Tobago,1965,736573167.4,
Trinidad and Tobago,1966,723739866.3,
Trinidad and Tobago,1967,761981451.3,
Trinidad and Tobago,1968,758899968,
Trinidad and Tobago,1969,779200000,
Trinidad and Tobago,1970,821849984,
Trinidad and Tobago,1971,896763389.1,
Trinidad and Tobago,1972,1083392324,
Trinidad and Tobago,1973,1308786082,
Trinidad and Tobago,1974,2042002020,
Trinidad and Tobago,1975,2442667523,
Trinidad and Tobago,1976,2500420784,
Trinidad and Tobago,1977,3138666542,
Trinidad and Tobago,1978,3562333298,
Trinidad and Tobago,1979,4602416457,
Trinidad and Tobago,1980,6235874739,
Trinidad and Tobago,1981,6849166235,
Trinidad and Tobago,1982,7989791256,
Trinidad and Tobago,1983,7799749663,
Trinidad and Tobago,1984,7756166518,
Trinidad and Tobago,1985,7375999752,
Trinidad and Tobago,1986,4794361300,
Trinidad and Tobago,1987,4797750172,
Trinidad and Tobago,1988,4496806454,
Trinidad and Tobago,1989,4323035497,
Trinidad and Tobago,1990,5068070430,
Trinidad and Tobago,1991,5362823409,
Trinidad and Tobago,1992,5532117353,
Trinidad and Tobago,1993,4584646145,
Trinidad and Tobago,1994,4947205982,
Trinidad and Tobago,1995,5329214155,
Trinidad and Tobago,1996,5759537848,
Trinidad and Tobago,1997,5737751324,
Trinidad and Tobago,1998,6043710211,
Trinidad and Tobago,1999,6808976089,
Trinidad and Tobago,2000,8154315708,
Trinidad and Tobago,2001,8824873156,
Trinidad and Tobago,2002,9008273516,
Trinidad and Tobago,2003,11235960523,
Trinidad and Tobago,2004,12884712296,
Trinidad and Tobago,2005,16088526686,
Trinidad and Tobago,2006,18460905284,
Trinidad and Tobago,2007,21735387008,
Trinidad and Tobago,2008,28017710148,
Trinidad and Tobago,2009,19251916758,
Trinidad and Tobago,2010,20682010082,
Trinidad and Tobago,2011,23497648254,
Trinidad and Tobago,2012,23985710493,
Tunisia,1961,866155455.6,
Tunisia,1962,880027760.8,
Tunisia,1963,1026737632,
Tunisia,1964,1025866811,
Tunisia,1965,991047619.1,
Tunisia,1966,1040952381,
Tunisia,1967,1085714286,
Tunisia,1968,1214666667,
Tunisia,1969,1289904762,
Tunisia,1970,1439238095,
Tunisia,1971,1685152605,
Tunisia,1972,2237570219,
Tunisia,1973,2730787476,
Tunisia,1974,3545852329,
Tunisia,1975,4328933304,
Tunisia,1976,4508139372,
Tunisia,1977,5109919571,
Tunisia,1978,5968474422,
Tunisia,1979,7188899277,
Tunisia,1980,8743054698,
Tunisia,1981,8428513568,
Tunisia,1982,8133538743,
Tunisia,1983,8350545840,
Tunisia,1984,8254573073,
Tunisia,1985,8410185740,
Tunisia,1986,9017795297,
Tunisia,1987,9696739314,
Tunisia,1988,10096292842,
Tunisia,1989,10101862386,
Tunisia,1990,12290568182,
Tunisia,1991,13074782609,
Tunisia,1992,15497286296,
Tunisia,1993,14608946896,
Tunisia,1994,15632463424,
Tunisia,1995,18030876599,
Tunisia,1996,19587322786,
Tunisia,1997,20746360430,
Tunisia,1998,21803372267,
Tunisia,1999,22943685719,
Tunisia,2000,21473261837,
Tunisia,2001,22066031834,
Tunisia,2002,23141616605,
Tunisia,2003,27453084983,
Tunisia,2004,31183059012,
Tunisia,2005,32282960678,
Tunisia,2006,34377235162,
Tunisia,2007,38848711944,
Tunisia,2008,44736953169,
Tunisia,2009,43607568688,
Tunisia,2010,44377742071,
Tunisia,2011,46434616144,
Tunisia,2012,45662043358,
Turkey,1960,13995124535,
Turkey,1961,8017479301,
Turkey,1962,8919043238,
Turkey,1963,10351885925,
Turkey,1964,11172953082,
Turkey,1965,11945722171,
Turkey,1966,14119135235,
Turkey,1967,15664673413,
Turkey,1968,17500000000,
Turkey,1969,19466666667,
Turkey,1970,17086956522,
Turkey,1971,16256619964,
Turkey,1972,20431095406,
Turkey,1973,25724381625,
Turkey,1974,35599913836,
Turkey,1975,44633707243,
Turkey,1976,51280134554,
Turkey,1977,58676813687,
Turkey,1978,65147022486,
Turkey,1979,89394085658,
Turkey,1980,68789289566,
Turkey,1981,71040020140,
Turkey,1982,64546332581,
Turkey,1983,61678280116,
Turkey,1984,59989909458,
Turkey,1985,67234948265,
Turkey,1986,75728009963,
Turkey,1987,87172789528,
Turkey,1988,90852814005,
Turkey,1989,1.07143E+11,
Turkey,1990,1.50676E+11,
Turkey,1991,1.51041E+11,
Turkey,1992,1.59095E+11,
Turkey,1993,1.80422E+11,
Turkey,1994,1.3069E+11,
Turkey,1995,1.69486E+11,
Turkey,1996,1.81476E+11,
Turkey,1997,1.89835E+11,
Turkey,1998,2.69287E+11,
Turkey,1999,2.49751E+11,
Turkey,2000,2.66568E+11,
Turkey,2001,1.96005E+11,
Turkey,2002,2.32535E+11,
Turkey,2003,3.03005E+11,
Turkey,2004,3.92166E+11,
Turkey,2005,4.8298E+11,
Turkey,2006,5.309E+11,
Turkey,2007,6.47155E+11,
Turkey,2008,7.30337E+11,
Turkey,2009,6.14554E+11,
Turkey,2010,7.31144E+11,
Turkey,2011,7.74775E+11,
Turkey,2012,7.89257E+11,
Turkmenistan,1987,2368660561,
Turkmenistan,1988,2988678841,
Turkmenistan,1989,3049945191,
Turkmenistan,1990,3232066837,
Turkmenistan,1991,3197224007,
Turkmenistan,1992,3200539816,
Turkmenistan,1993,3179225949,
Turkmenistan,1994,2561118608,
Turkmenistan,1995,2482228440,
Turkmenistan,1996,2379281768,
Turkmenistan,1997,2450084970,
Turkmenistan,1998,2605688065,
Turkmenistan,1999,2450686660,
Turkmenistan,2000,2904662605,
Turkmenistan,2001,3534771969,
Turkmenistan,2002,4462028989,
Turkmenistan,2003,5977440583,
Turkmenistan,2004,6838351088,
Turkmenistan,2005,8104355717,
Turkmenistan,2006,10277598152,
Turkmenistan,2007,12664165103,
Turkmenistan,2008,19271445267,
Turkmenistan,2009,20214456140,
Turkmenistan,2010,22583263158,
Turkmenistan,2011,28061789474,
Turkmenistan,2012,33678947368,
Tuvalu,1990,8824746.24,
Tuvalu,1991,9365488.12,
Tuvalu,1992,9742603.63,
Tuvalu,1993,9631024.92,
Tuvalu,1994,10887216.91,
Tuvalu,1995,11025679.51,
Tuvalu,1996,12335200.16,
Tuvalu,1997,12701093.97,
Tuvalu,1998,12757405.79,
Tuvalu,1999,13686699.57,
Tuvalu,2000,13741846.52,
Tuvalu,2001,13196230.21,
Tuvalu,2002,15451294.04,
Tuvalu,2003,18230893.03,
Tuvalu,2004,21535706.64,
Tuvalu,2005,21839580.57,
Tuvalu,2006,22820838.02,
Tuvalu,2007,27173244.38,
Tuvalu,2008,30185175.62,
Tuvalu,2009,27001199.73,
Tuvalu,2010,31816524.87,
Tuvalu,2011,35804372.38,
Tuvalu,2012,36874580.69,
Uganda,1960,423145688.9,
Uganda,1961,441667041,
Uganda,1962,449158317.3,
Uganda,1963,516315650.9,
Uganda,1964,589247477.6,
Uganda,1965,884502338.7,
Uganda,1966,925381522.4,
Uganda,1967,967240686.6,
Uganda,1968,1037379286,
Uganda,1969,1168556667,
Uganda,1970,1259554850,
Uganda,1971,1417191702,
Uganda,1972,1490970307,
Uganda,1973,1701817912,
Uganda,1974,2098945010,
Uganda,1975,2359555556,
Uganda,1976,2447300000,
Uganda,1977,2936470588,
Uganda,1978,2420260870,
Uganda,1979,2139025000,
Uganda,1980,1244610000,
Uganda,1981,1337300000,
Uganda,1982,2177500000,
Uganda,1983,2240333333,
Uganda,1984,3615647464,
Uganda,1985,3519695203,
Uganda,1986,3923244143,
Uganda,1987,6269521859,
Uganda,1988,6508931651,
Uganda,1989,5276480933,
Uganda,1990,4304399516,
Uganda,1991,3321729208,
Uganda,1992,2857457786,
Uganda,1993,3220439178,
